entry	name	full_name	namespace	name_source	signature_source	calling_convention	return_type	parameter_count	is_thunk	thunk_target	is_external	body_ranges	comment	repeatable_comment	prototype
00401c80	Anim_LoadSequenceRange	Anim_LoadSequenceRange	Global	USER_DEFINED	ANALYSIS	__fastcall	int *	3	false	\N	false	00401c80-00401e7b	Builds an animation sequence by resolving bitmap ids from a name prefix over a numeric range (trying %03d then %d suffixes), then registers and preloads it.	\N	int * __fastcall Anim_LoadSequenceRange(int param_1, undefined4 param_2, uint param_3)
00401e80	Anim_AdvanceByBudget	Anim_AdvanceByBudget	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	0	false	\N	false	00401e80-00401e9c;00401ea0-00401efc	Advances an animator's current frame while accumulating per-frame durations until a time budget is met, updating animation statistics counters.	\N	undefined __stdcall Anim_AdvanceByBudget(void)
00401f00	Anim_ComputeLodFromTime	Anim_ComputeLodFromTime	Global	USER_DEFINED	ANALYSIS	__stdcall	int	0	false	\N	false	00401f00-00401f8b	Computes an animation level-of-detail value from the current frame-time delta via a clamped lookup table, returning a default when animation is disabled.	\N	int __stdcall Anim_ComputeLodFromTime(void)
00401f90	Anim_StartPlayback	Anim_StartPlayback	Global	USER_DEFINED	ANALYSIS	__fastcall	undefined	2	false	\N	false	00401f90-00401fff	Initializes an animator instance for a sequence, sets the initial frame and time budget, computes its LOD, and advances it once.	\N	undefined __fastcall Anim_StartPlayback(int * param_1, undefined4 * param_2)
00402000	Anim_AdvanceToElapsed	Anim_AdvanceToElapsed	Global	USER_DEFINED	ANALYSIS	__fastcall	undefined	1	false	\N	false	00402000-00402052	Advances an animator's frame pointer until its accumulated duration reaches the supplied elapsed time, wrapping and setting a looped flag at sequence end.	\N	undefined __fastcall Anim_AdvanceToElapsed(undefined4 * param_1)
00402060	Anim_ResetObjectState	Anim_ResetObjectState	Global	USER_DEFINED	ANALYSIS	__fastcall	undefined	1	false	\N	false	00402060-004020b7	Resets an object's embedded animation playback state (sequence pointer, frame index, time budget, and current frame id) to the start of a sequence.	\N	undefined __fastcall Anim_ResetObjectState(int param_1)
004020c0	Anim_TickAllObjects	Anim_TickAllObjects	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	0	false	\N	false	004020c0-00402134	Advances every registered object animator by the time elapsed since last call, decrementing each frame's remaining budget and updating the object's displayed frame id on wrap.	\N	undefined __stdcall Anim_TickAllObjects(void)
00402140	Anim_LoadSequenceFromNames	Anim_LoadSequenceFromNames	Global	USER_DEFINED	ANALYSIS	__thiscall	int *	2	false	\N	false	00402140-0040217c;00402180-0040222f	Builds an animation sequence from an explicit array of bitmap names, resolving each id and registering the resulting sequence.	\N	int * __thiscall Anim_LoadSequenceFromNames(uint param_1)
00402230	Spin_ResetState	Spin_ResetState	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	0	false	\N	false	00402230-004022a5	Clears the per-axis spin/angular-accumulator state array and resets the mode selector to its default value.	\N	undefined __stdcall Spin_ResetState(void)
004022b0	Spin_AccumulateAxis	Spin_AccumulateAxis	Global	USER_DEFINED	ANALYSIS	__fastcall	undefined	3	false	\N	false	004022b0-00402304	Accumulates an angular-velocity sample for one axis, skipping the update when the delta from the stored value falls within a dead-band window.	\N	undefined __fastcall Spin_AccumulateAxis(undefined4 param_1, uint param_2, float param_3)
00402310	Spin_FlushEvents	Spin_FlushEvents	Global	USER_DEFINED	ANALYSIS	__cdecl	undefined	1	false	\N	false	00402310-004023be	Emits a spin/rotation event object for each axis that has a nonzero accumulated value, appends them to a list, and clears the accumulators.	\N	undefined __cdecl Spin_FlushEvents(void * param_1)
004023c0	Spin_ProcessSingleAxis	Spin_ProcessSingleAxis	Global	USER_DEFINED	ANALYSIS	__cdecl	undefined	1	false	\N	false	004023c0-00402470	Computes the z-axis angular acceleration between two orientation states, accumulates it, and flushes spin events when it falls in the active range.	\N	undefined __cdecl Spin_ProcessSingleAxis(void * param_1)
00402480	Spin_ProcessTwoAxis	Spin_ProcessTwoAxis	Global	USER_DEFINED	ANALYSIS	__cdecl	undefined	1	false	\N	false	00402480-00402577	Computes two angular components between orientation states, accumulates both, and flushes spin events when both lie within the active range.	\N	undefined __cdecl Spin_ProcessTwoAxis(void * param_1)
00402580	UI_CreateCenteredLabel	UI_CreateCenteredLabel	Global	USER_DEFINED	ANALYSIS	__stdcall	int	0	false	\N	false	00402580-004025df	Allocates a text-label widget for the given string and positions it horizontally centered near the top of the screen.	\N	int __stdcall UI_CreateCenteredLabel(void)
004025e0	Spin_Update	Spin_Update	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	0	false	\N	false	004025e0-004026f3	Per-frame spin-system update that lazily creates its UI labels and dispatches to the appropriate axis-processing routine based on the current mode.	\N	undefined __stdcall Spin_Update(void)
00402710	Menu_FireActivatedItems	Menu_FireActivatedItems	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	0	false	\N	false	00402710-0040273c	Iterates the chooser widget's item list and invokes the callback of each item flagged as activated, clearing the flag.	\N	undefined __stdcall Menu_FireActivatedItems(void)
00402740	Chooser_Construct	Chooser_Construct	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined4 *	1	false	\N	false	00402740-004027e2	Constructor for the chooser_widget class that initializes its fields, vtable, item list, and base widget geometry.	\N	undefined4 * __stdcall Chooser_Construct(undefined4 * param_1)
004027f0	Chooser_Layout	Chooser_Layout	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	0	false	\N	false	004027f0-0040281c;00402820-00402866	Recomputes a chooser widget's size from the longest item label width and total item count, then applies it via the renderer resize callback.	\N	undefined __stdcall Chooser_Layout(void)
00402870	Chooser_HitTest	Chooser_HitTest	Global	USER_DEFINED	ANALYSIS	__fastcall	int	2	false	\N	false	00402870-0040289f	Maps a screen x/y coordinate to a chooser item row index, returning -1 if the point lies outside the widget's bounds.	\N	int __fastcall Chooser_HitTest(int param_1, int param_2)
004028a0	Chooser_Draw	Chooser_Draw	Global	USER_DEFINED	ANALYSIS	__fastcall	undefined	1	false	\N	false	004028a0-00402abe	Draws a chooser widget: optionally tracks the mouse, fills and frames its rectangle, then renders each item label highlighting the row under the cursor.	\N	undefined __fastcall Chooser_Draw(int param_1)
00402ac0	Chooser_HandleInput	Chooser_HandleInput	Global	USER_DEFINED	ANALYSIS	__thiscall	undefined4	2	false	\N	false	00402ac0-00402b67	Handles input events for a chooser widget, beginning mouse drag on one event type and invoking the clicked item's callback on a click event.	\N	undefined4 __thiscall Chooser_HandleInput(int * param_1)
00402b70	Chooser_Destroy	Chooser_Destroy	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	0	false	\N	false	00402b70-00402b7f	Thin forwarder to FUN_004a16b0 that tears down/frees a chooser widget.	\N	undefined __stdcall Chooser_Destroy(void)
00402b80	Anim_AppendToList	Anim_AppendToList	Global	USER_DEFINED	ANALYSIS	__fastcall	undefined	1	false	\N	false	00402b80-00402b92	Appends an animator object (adjusted by a fixed offset) to the global animator list via FUN_004dc850.	\N	undefined __fastcall Anim_AppendToList(int param_1)
00402ba0	Config_ParseValueString	Config_ParseValueString	Global	USER_DEFINED	ANALYSIS	__cdecl	undefined	3	false	\N	false	00402ba0-00402c61	Parses a console/config value string into either the float or integer/bool target global depending on the DAT_005d8fce type flag, after bounds-copying the input via strncpy and sscanf.	\N	undefined __cdecl Config_ParseValueString(char param_1, char * param_2, size_t param_3)
00402c70	Chooser_AddItem	Chooser_AddItem	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	3	false	\N	false	00402c70-00402ca2	Allocates a chooser item (label, callback, flag), appends it to the widget's item list, and grows the widget height by one row.	\N	undefined __stdcall Chooser_AddItem(undefined4 param_1, undefined4 param_2, undefined1 param_3)
00402cb0	ParamWidget_Construct	ParamWidget_Construct	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined4 *	1	false	\N	false	00402cb0-00402d7f	Constructor for the param_widget class (a view_widget subclass) that initializes its fields, vtables, parameter list, and base geometry.	\N	undefined4 * __stdcall ParamWidget_Construct(undefined4 * param_1)
00402d80	ParamWidget_HitTest	ParamWidget_HitTest	Global	USER_DEFINED	ANALYSIS	__fastcall	int	2	false	\N	false	00402d80-00402dbc	Maps a screen x/y coordinate to a param_widget row index, returning -1 when outside the widget bounds or row range.	\N	int __fastcall ParamWidget_HitTest(int param_1, int param_2)
00402dc0	ParamWidget_Draw	ParamWidget_Draw	Global	USER_DEFINED	ANALYSIS	__fastcall	undefined	1	false	\N	false	00402dc0-00403076	Draws a param_widget: fills/frames its rectangle and renders each parameter as a "name value" line (float or True/False), highlighting the row under the cursor.	\N	undefined __fastcall ParamWidget_Draw(int param_1)
00403080	AutoTune_HandleSliderEvent	AutoTune_HandleSliderEvent	Global	USER_DEFINED	ANALYSIS	__thiscall	undefined4	2	false	\N	false	00403080-00403287	Auto-tune table widget event handler that processes input events (cases for selection, value-changed, focus/blur callbacks) and spawns a floating value label for the auto-pilot parameter table.	\N	undefined4 __thiscall AutoTune_HandleSliderEvent(int * param_1)
00403310	AutoTune_DestroyFiveSliders	AutoTune_DestroyFiveSliders	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	0	false	\N	false	00403310-00403357	Destructor helper that calls the slider/list cleanup routine FUN_004a16b0 five times to tear down a row of five auto-tune widgets.	\N	undefined __stdcall AutoTune_DestroyFiveSliders(void)
00403360	AutoTune_RegisterFiveWidgets	AutoTune_RegisterFiveWidgets	Global	USER_DEFINED	ANALYSIS	__fastcall	undefined	1	false	\N	false	00403360-004033be	Registers five child widgets (at struct offsets 0xc..0x1c) with the global UI container via FUN_004dc850.	\N	undefined __fastcall AutoTune_RegisterFiveWidgets(int param_1)
004033c0	AutoTune_FreeFourSliders	AutoTune_FreeFourSliders	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	0	false	\N	false	004033c0-0040348c	Frees four slider objects (offsets 0xc..0x18 of the current object) by cleaning each up and freeing its memory, nulling the pointers.	\N	undefined __stdcall AutoTune_FreeFourSliders(void)
00403490	FeedbackProfile_SaveAtblDefault	FeedbackProfile_SaveAtblDefault	Global	USER_DEFINED	ANALYSIS	__cdecl	undefined	1	false	\N	false	00403490-00403498	Thunk that forwards its single argument to FeedbackProfile_SaveAtbl to save the feedback profile attribute table.	\N	undefined __cdecl FeedbackProfile_SaveAtblDefault(int param_1)
004034a0	FeedbackProfile_LoadAtblDefault	FeedbackProfile_LoadAtblDefault	Global	USER_DEFINED	ANALYSIS	__cdecl	undefined	1	false	\N	false	004034a0-004034ab	Thunk that loads the default feedback profile ATBL by calling FeedbackProfile_LoadAtbl with a zero flag argument.	\N	undefined __cdecl FeedbackProfile_LoadAtblDefault(void * param_1)
004034b0	AutoTune_BuildSliderRow	AutoTune_BuildSliderRow	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	3	false	\N	false	004034b0-004037cf	Builds a row of four piecewiser sliders ("error", "prime", "use error", "use prime") plus a value-display widget with the "Max Error/Prime/Output/Smoothing" labels for one auto-pilot parameter.	\N	undefined __stdcall AutoTune_BuildSliderRow(int param_1, undefined4 * param_2, int param_3)
004037d0	AutoTune_PushFourGraphPoints	AutoTune_PushFourGraphPoints	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	0	false	\N	false	004037d0-00403915	Reads four (x,y) sample pairs from the bound parameter struct and appends them as colored points into the four slider graph lists.	\N	undefined __stdcall AutoTune_PushFourGraphPoints(void)
00403920	PiecewiseCurve_SaveDefault	PiecewiseCurve_SaveDefault	Global	USER_DEFINED	ANALYSIS	__cdecl	undefined	1	false	\N	false	00403920-0040392d	Thunk that calls PiecewiseCurve_Save on the given curve object with null filename and file-handle arguments to perform a default save.	\N	undefined __cdecl PiecewiseCurve_SaveDefault(void * param_1)
00403930	PiecewiseCurve_LoadDefault	PiecewiseCurve_LoadDefault	Global	USER_DEFINED	ANALYSIS	__cdecl	undefined	1	false	\N	false	00403930-0040393d	Thunk that loads the default piecewise curve by calling PiecewiseCurve_Load with null filename and null file handle.	\N	undefined __cdecl PiecewiseCurve_LoadDefault(void * param_1)
00403940	AutoTune_DestroyOneWidget	AutoTune_DestroyOneWidget	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	0	false	\N	false	00403940-0040394f	Thin destructor that forwards to the widget cleanup routine FUN_004a16b0 for a single auto-tune widget.	\N	undefined __stdcall AutoTune_DestroyOneWidget(void)
00403950	AutoTune_RegisterOneWidget	AutoTune_RegisterOneWidget	Global	USER_DEFINED	ANALYSIS	__fastcall	undefined	1	false	\N	false	00403950-00403962	Registers the single child widget at offset 0xc with the global UI container via FUN_004dc850.	\N	undefined __fastcall AutoTune_RegisterOneWidget(int param_1)
00403970	AutoTune_PushOneGraphPoint	AutoTune_PushOneGraphPoint	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	0	false	\N	false	00403970-004039cc	Reads one (x,y) sample from the bound parameter struct and appends it as a colored point into the single slider's graph list.	\N	undefined __stdcall AutoTune_PushOneGraphPoint(void)
004039d0	AutoTune_BuildSingleSlider	AutoTune_BuildSingleSlider	Global	USER_DEFINED	ANALYSIS	__thiscall	undefined	4	false	\N	false	004039d0-00403acb	Builds a single piecewiser slider bound to one auto-pilot parameter, copying its label and installing the graph point/cleanup callbacks.	\N	undefined __thiscall AutoTune_BuildSingleSlider(undefined4 param_1, undefined4 param_2, int param_3)
00403ad0	AutoTune_RefreshGraphPoints	AutoTune_RefreshGraphPoints	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	0	false	\N	false	00403ad0-00403b29	When the auto-tune table is active, refreshes all slider graphs by pushing the current sample points (three four-point rows and five single points).	\N	undefined __stdcall AutoTune_RefreshGraphPoints(void)
00403b30	AutoTune_DestroyTable	AutoTune_DestroyTable	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	0	false	\N	false	00403b30-00403bfb	Tears down the auto-tune table UI, freeing all slider/viewer/piecewiser objects and clearing the active flags.	\N	undefined __stdcall AutoTune_DestroyTable(void)
00403c00	AutoTune_DestroyComboViewer	AutoTune_DestroyComboViewer	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	1	false	\N	false	00403c00-00403c54	Destructor for a combined slider+viewer object that destroys the child list at offset 0x5c and frees the embedded widget.	\N	undefined __stdcall AutoTune_DestroyComboViewer(int param_1)
00403c60	AutoTune_DestroyViewer	AutoTune_DestroyViewer	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	1	false	\N	false	00403c60-00403cb4	Destructor for a viewer object that destroys the child list at offset 0x40 and frees the embedded widget.	\N	undefined __stdcall AutoTune_DestroyViewer(int param_1)
00403cc0	AutoTune_DestroyViewerSafe	AutoTune_DestroyViewerSafe	Global	USER_DEFINED	ANALYSIS	__cdecl	undefined	1	false	\N	false	00403cc0-00403ccd	Guarded thunk that tail-calls the AutoTune viewer destructor at 0x004df000 only when the incoming this pointer in ECX is non-null.	\N	undefined __cdecl AutoTune_DestroyViewerSafe(void * param_1)
00403cd0	JetMisc_SaveSafe	JetMisc_SaveSafe	Global	USER_DEFINED	ANALYSIS	__cdecl	undefined	1	false	\N	false	00403cd0-00403cdd	Null-checks the incoming pointer and, if non-null, tail-calls JetMisc_Save to persist the jet miscellaneous data.	\N	undefined __cdecl JetMisc_SaveSafe(float * param_1)
00403ce0	AutoTune_BuildTable	AutoTune_BuildTable	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	0	false	\N	false	00403ce0-004041fb	Lazily constructs and displays the auto-pilot tuning table (auto_table_viewer/piecewiser widgets bound to fields like max_xy_speed, tilt_max, roll_max via FUN_00402c70) and registers it with the UI container.	\N	undefined __stdcall AutoTune_BuildTable(void)
00404200	Slider_SetValueClamped	Slider_SetValueClamped	Global	USER_DEFINED	ANALYSIS	__thiscall	undefined	2	false	\N	false	00404200-00404249	Sets a slider's current value (offset 4), clamping it to the [min,max] range at offsets 8 and 0xc and marking the dirty flag.	\N	undefined __thiscall Slider_SetValueClamped(float param_1)
00404250	Slider_IntegrateValue	Slider_IntegrateValue	Global	USER_DEFINED	ANALYSIS	__thiscall	float10	2	false	\N	false	00404250-00404322	Advances a slider's value by an input delta scaled by elapsed time, optionally passing it through a mapping callback, then clamps to the slider range and sets the dirty flag.	\N	float10 __thiscall Slider_IntegrateValue(void * param_1, float param_2)
00404330	Vec3_Set	Vec3_Set	Global	USER_DEFINED	ANALYSIS	__thiscall	undefined	4	false	\N	false	00404330-00404348	Stores three components into a 3-float vector struct.	\N	undefined __thiscall Vec3_Set(undefined4 param_1, undefined4 param_2, undefined4 param_3)
00404350	Vec3_Normalize	Vec3_Normalize	Global	USER_DEFINED	ANALYSIS	__fastcall	undefined	1	false	\N	false	00404350-004043b3	Normalizes a 3-float vector in place by dividing each component by its length (no-op if length is zero).	\N	undefined __fastcall Vec3_Normalize(float * param_1)
004043c0	Vec3_CrossOfEdges	Vec3_CrossOfEdges	Global	USER_DEFINED	ANALYSIS	__cdecl	undefined	4	false	\N	false	004043c0-00404468	Computes a face normal as the cross product of two edge vectors (param2-param3) x (param4-param3) and stores it in param1.	\N	undefined __cdecl Vec3_CrossOfEdges(float * param_1, float * param_2, float * param_3, float * param_4)
00404470	AxisEdit_ComputeParallelAxis	AxisEdit_ComputeParallelAxis	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined4	0	false	\N	false	00404470-00404511	Computes a normalized axis parallel to the line between the two selected vertices, erroring if exactly two vertices are not selected.	\N	undefined4 __stdcall AxisEdit_ComputeParallelAxis(void)
00404520	AxisEdit_ComputePerpendicularAxis	AxisEdit_ComputePerpendicularAxis	Global	USER_DEFINED	ANALYSIS	__fastcall	undefined4	1	false	\N	false	00404520-004047ae	Computes a normalized axis perpendicular to the selected face, or the averaged face normal at the selected vertex, erroring if exactly one vertex or face is not selected.	\N	undefined4 __fastcall AxisEdit_ComputePerpendicularAxis(undefined4 * param_1)
004047b0	AxisEdit_SetAxisMode	AxisEdit_SetAxisMode	Global	USER_DEFINED	ANALYSIS	__fastcall	undefined	1	false	\N	false	004047b0-00404883	Sets the editor lock axis to X/Y/Z or computes it parallel/perpendicular to the selection, then reports the resulting axis vector in the status line.	\N	undefined __fastcall AxisEdit_SetAxisMode(undefined4 * param_1)
004048a0	AxisLock_InitGizmo	AxisLock_InitGizmo	Global	USER_DEFINED	ANALYSIS	__stdcall	undefined	0	false	\N	false	004048a0-004049d1	Allocates and initializes the three colored axis-line segments used to draw the axis-lock gizmo overlay.	\N	undefined __stdcall AxisLock_InitGizmo(void)
004049e0	`vector_constructor_iterator'	`vector_constructor_iterator'	Global	ANALYSIS	IMPORTED	__stdcall	void	4	false	\N	false	004049e0-00404a11	Library Function - Single Match\n void __stdcall `vector constructor iterator'(void *,unsigned int,int,void * (__thiscall*)(void *))\n\nLibraries: Visual Studio 2005 Release, Visual Studio 2008 Release	\N	void __stdcall `vector_constructor_iterator'(void * param_1, uint param_2, int param_3, _func_void_ptr_void_ptr * param_4)
00404a20	AxisLock_SetActive	AxisLock_SetActive	Global	USER_DEFINED	ANALYSIS	__cdecl	undefined	1	false	\N	false	00404a20-00404aa6	Enables or disables axis-lock mode, lazily creating the gizmo and resetting its accumulator fields when an axis is set.	\N	undefined __cdecl AxisLock_SetActive(int param_1)
00404ab0	AxisLock_DrawOverlay	AxisLock_DrawOverlay	Global	USER_DEFINED	ANALYSIS	__cdecl	undefined	1	false	\N	false	00404ab0-00404dcb	Renders the axis-lock gizmo line segments projected to screen space and draws the "AXIS LOCK (x,y,z)" or "NO AXIS LOCK" status text.	\N	undefined __cdecl AxisLock_DrawOverlay(undefined4 param_1)
00404dd0	Math_Fabs	Math_Fabs	Global	USER_DEFINED	ANALYSIS	__cdecl	float10	1	false	\N	false	00404dd0-00404de9	Returns the absolute value of a float.	\N	float10 __cdecl Math_Fabs(float param_1)
00404df0	Math_SinF	Math_SinF	Global	USER_DEFINED	ANALYSIS	__fastcall	float10	1	false	\N	false	00404df0-00404e0c	Computes sine of the argument (via FUN_00512100) and returns it as a single-precision float.	\N	float10 __fastcall Math_SinF(undefined4 param_1)
00404e10	Math_CosF	Math_CosF	Global	USER_DEFINED	ANALYSIS	__fastcall	float10	1	false	\N	false	00404e10-00404e2c	Computes cosine of the argument (via FUN_005126d0) and returns it as a single-precision float.	\N	float10 __fastcall Math_CosF(undefined4 param_1)
00404e30	Math_SinF_Thunk	Math_SinF_Thunk	Global	USER_DEFINED	ANALYSIS	__fastcall	undefined	1	false	\N	false	00404e30-00404e40	Thin forwarder that calls Math_SinF and discards the float result.	\N	undefined __fastcall Math_SinF_Thunk(undefined4 param_1)
