entry	name	full_name	namespace	name_source	signature_source	calling_convention	return_type	parameter_count	is_thunk	thunk_target	is_external	body_ranges	comment	repeatable_comment	prototype
004015f0	FUN_004015f0	FUN_004015f0	Global	DEFAULT	ANALYSIS	__fastcall	float10	1	false	\N	false	004015f0-0040165e	\N	\N	float10 __fastcall FUN_004015f0(int param_1)
00401660	FUN_00401660	FUN_00401660	Global	DEFAULT	ANALYSIS	__thiscall	undefined	3	false	\N	false	00401660-004016e0	\N	\N	undefined __thiscall FUN_00401660(uint * param_1, uint * param_2)
004016f0	FUN_004016f0	FUN_004016f0	Global	DEFAULT	ANALYSIS	__thiscall	undefined	3	false	\N	false	004016f0-00401779	\N	\N	undefined __thiscall FUN_004016f0(uint param_1, uint param_2)
00401780	FUN_00401780	FUN_00401780	Global	DEFAULT	ANALYSIS	__thiscall	undefined	4	false	\N	false	00401780-004017ac	\N	\N	undefined __thiscall FUN_00401780(int param_1, int param_2, int param_3)
004017b0	FUN_004017b0	FUN_004017b0	Global	DEFAULT	ANALYSIS	__thiscall	undefined	5	false	\N	false	004017b0-0040186e	\N	\N	undefined __thiscall FUN_004017b0(int param_1, uint * param_2, uint param_3, uint param_4)
00401870	FUN_00401870	FUN_00401870	Global	DEFAULT	ANALYSIS	__thiscall	undefined	3	false	\N	false	00401870-00401890	\N	\N	undefined __thiscall FUN_00401870(uint * param_1, undefined4 param_2)
004018a0	FUN_004018a0	FUN_004018a0	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	004018a0-004019e8	\N	\N	undefined __fastcall FUN_004018a0(int param_1)
004019f0	FUN_004019f0	FUN_004019f0	Global	DEFAULT	ANALYSIS	__thiscall	undefined	2	false	\N	false	004019f0-00401a7c	\N	\N	undefined __thiscall FUN_004019f0(HDC param_1)
00401a80	FUN_00401a80	FUN_00401a80	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	00401a80-00401b68	\N	\N	undefined __fastcall FUN_00401a80(char * param_1)
00401b70	FUN_00401b70	FUN_00401b70	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	00401b70-00401ba7	\N	\N	undefined __fastcall FUN_00401b70(char * param_1)
00401bb0	FUN_00401bb0	FUN_00401bb0	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	00401bb0-00401c49	\N	\N	undefined __fastcall FUN_00401bb0(char * param_1)
00401c50	FUN_00401c50	FUN_00401c50	Global	DEFAULT	ANALYSIS	__thiscall	undefined	2	false	\N	false	00401c50-00401c85	\N	\N	undefined __thiscall FUN_00401c50(LPCSTR param_1)
00401c90	Updater_RunCsnUpdateSession	Updater_RunCsnUpdateSession	Global	USER_DEFINED	ANALYSIS	__thiscall	undefined4	6	false	\N	false	00401c90-00401f3d	Initializes a CSN updater object, checks for remote updates, applies the package update, and reports errors to the UI.	\N	undefined4 __thiscall Updater_RunCsnUpdateSession(uint * param_1, uint * param_2, uint * param_3, int param_4, int param_5)
00402130	FUN_00402130	FUN_00402130	Global	DEFAULT	ANALYSIS	__stdcall	undefined	1	false	\N	false	00402130-0040219d	\N	\N	undefined __stdcall FUN_00402130(HINSTANCE param_1)
004021a0	FUN_004021a0	FUN_004021a0	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	4	false	\N	false	004021a0-00402264	\N	\N	undefined4 __thiscall FUN_004021a0(HINSTANCE param_1, int param_2, int param_3)
00402270	FUN_00402270	FUN_00402270	Global	DEFAULT	ANALYSIS	__thiscall	undefined	3	false	\N	false	00402270-00402325	\N	\N	undefined __thiscall FUN_00402270(HDC param_1, int * param_2)
00402330	FUN_00402330	FUN_00402330	Global	DEFAULT	ANALYSIS	__thiscall	undefined	4	false	\N	false	00402330-004026a9	\N	\N	undefined __thiscall FUN_00402330(HDC param_1, int * param_2, int param_3)
004026b0	FUN_004026b0	FUN_004026b0	Global	DEFAULT	ANALYSIS	__thiscall	undefined	2	false	\N	false	004026b0-00402779	\N	\N	undefined __thiscall FUN_004026b0(HWND param_1)
00402a6e	FUN_00402a6e	FUN_00402a6e	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	00402a6e-00402a9a	\N	\N	undefined __stdcall FUN_00402a6e(void)
00402a9b	FUN_00402a9b	FUN_00402a9b	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	00402a9b-00402aab	\N	\N	undefined __cdecl FUN_00402a9b(UINT param_1)
00402aac	__exit	__exit	Global	ANALYSIS	IMPORTED	__cdecl	void	1	false	\N	false	00402aac-00402abc	Library Function - Single Match\n __exit\n\nLibrary: Visual Studio 2003 Release	\N	void __cdecl __exit(int _Code)
00402adb	FUN_00402adb	FUN_00402adb	Global	DEFAULT	ANALYSIS	__cdecl	undefined	3	false	\N	false	00402adb-00402b7d	\N	\N	undefined __cdecl FUN_00402adb(UINT param_1, int param_2, int param_3)
00402b80	FUN_00402b80	FUN_00402b80	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	00402b80-00402b88	\N	\N	undefined __stdcall FUN_00402b80(void)
00402b89	FUN_00402b89	FUN_00402b89	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	00402b89-00402b91	\N	\N	undefined __stdcall FUN_00402b89(void)
00402b92	FUN_00402b92	FUN_00402b92	Global	DEFAULT	ANALYSIS	__cdecl	undefined	2	false	\N	false	00402b92-00402bab	\N	\N	undefined __cdecl FUN_00402b92(undefined4 * param_1, undefined4 * param_2)
00402bac	FUN_00402bac	FUN_00402bac	Global	DEFAULT	ANALYSIS	__cdecl	int	2	false	\N	false	00402bac-00402bfd	\N	\N	int __cdecl FUN_00402bac(undefined1 * param_1, byte * param_2)
00402bfe	FUN_00402bfe	FUN_00402bfe	Global	DEFAULT	ANALYSIS	__cdecl	uint *	2	false	\N	false	00402bfe-00402c24	\N	\N	uint * __cdecl FUN_00402bfe(uint * param_1, size_t param_2)
00402c4e	FUN_00402c4e	FUN_00402c4e	Global	DEFAULT	ANALYSIS	__cdecl	uint *	3	false	\N	false	00402c4e-00402d22	\N	\N	uint * __cdecl FUN_00402c4e(uint param_1, uint * param_2, size_t param_3)
00402d23	FUN_00402d23	FUN_00402d23	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	00402d23-00402d59	\N	\N	undefined4 __cdecl FUN_00402d23(uint param_1)
00402d60	FUN_00402d60	FUN_00402d60	Global	DEFAULT	ANALYSIS	__cdecl	uint *	2	false	\N	false	00402d60-00402d66	\N	\N	uint * __cdecl FUN_00402d60(uint * param_1, uint * param_2)
00402d70	FUN_00402d70	FUN_00402d70	Global	DEFAULT	ANALYSIS	__cdecl	uint *	2	false	\N	false	00402d70-00402e4f	\N	\N	uint * __cdecl FUN_00402d70(uint * param_1, uint * param_2)
00402e50	FUN_00402e50	FUN_00402e50	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	00402e50-00402e7e	\N	\N	undefined __stdcall FUN_00402e50(void)
00402e7f	FUN_00402e7f	FUN_00402e7f	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	00402e7f-00402ec4	\N	\N	undefined4 __cdecl FUN_00402e7f(LPCSTR param_1, byte param_2)
00402ed0	_strlen	_strlen	Global	ANALYSIS	IMPORTED	__cdecl	typedef size_t uint	1	false	\N	false	00402ed0-00402f4a	Library Function - Single Match\n _strlen\n\nLibraries: Visual Studio 1998 Debug, Visual Studio 1998 Release	\N	size_t __cdecl _strlen(char * _Str)
00402f4b	entry	entry	Global	IMPORTED	ANALYSIS	__stdcall	undefined	0	false	\N	false	00402f4b-00403047	\N	\N	undefined __stdcall entry(void)
00403053	__amsg_exit	__amsg_exit	Global	ANALYSIS	IMPORTED	__cdecl	void	1	false	\N	false	00403053-00403074	Library Function - Single Match\n __amsg_exit\n\nLibrary: Visual Studio 2003 Release	\N	void __cdecl __amsg_exit(int param_1)
00403078	FUN_00403078	FUN_00403078	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	00403078-0040309a	\N	\N	undefined __cdecl FUN_00403078(DWORD param_1)
0040309c	FUN_0040309c	FUN_0040309c	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	0040309c-004030b2	\N	\N	undefined __stdcall FUN_0040309c(void)
004030b4	FUN_004030b4	FUN_004030b4	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	004030b4-004030eb	\N	\N	undefined __stdcall FUN_004030b4(void)
004030fc	FUN_004030fc	FUN_004030fc	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	004030fc-00403106	\N	\N	undefined __cdecl FUN_004030fc(undefined * param_1)
00403107	FUN_00403107	FUN_00403107	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	00403107-00403170;0040317a-004031c8;004031d2-004031ef	\N	\N	undefined __cdecl FUN_00403107(undefined * param_1)
00403171	FUN_00403171	FUN_00403171	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	00403171-00403179	\N	\N	undefined __stdcall FUN_00403171(void)
004031c9	FUN_004031c9	FUN_004031c9	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	004031c9-004031d1	\N	\N	undefined __stdcall FUN_004031c9(void)
004031f0	operator_new	operator_new	Global	ANALYSIS	IMPORTED	__cdecl	void *	1	false	\N	false	004031f0-004031fd	Library Function - Single Match\n void * __cdecl operator new(unsigned int)\n\nLibrary: Visual Studio 2003 Release	\N	void * __cdecl operator_new(uint param_1)
004032d1	FUN_004032d1	FUN_004032d1	Global	DEFAULT	ANALYSIS	__thiscall	uint	2	false	\N	false	004032d1-004032f8	\N	\N	uint __thiscall FUN_004032d1(int param_1)
00403462	FUN_00403462	FUN_00403462	Global	DEFAULT	ANALYSIS	__cdecl	int	2	false	\N	false	00403462-0040349d	\N	\N	int __cdecl FUN_00403462(int * param_1, byte * param_2)
0040355a	FUN_0040355a	FUN_0040355a	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	0040355a-00403588	\N	\N	undefined __cdecl FUN_0040355a(uint param_1)
00403589	FUN_00403589	FUN_00403589	Global	DEFAULT	ANALYSIS	__cdecl	undefined	2	false	\N	false	00403589-004035ab	\N	\N	undefined __cdecl FUN_00403589(int param_1, int param_2)
004035ac	FUN_004035ac	FUN_004035ac	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	004035ac-004035da	\N	\N	undefined __cdecl FUN_004035ac(uint param_1)
004035db	FUN_004035db	FUN_004035db	Global	DEFAULT	ANALYSIS	__cdecl	undefined	2	false	\N	false	004035db-004035fd	\N	\N	undefined __cdecl FUN_004035db(int param_1, int param_2)
004035fe	FUN_004035fe	FUN_004035fe	Global	DEFAULT	ANALYSIS	__stdcall	undefined	1	false	\N	false	004035fe-0040362a	\N	\N	undefined __stdcall FUN_004035fe(undefined * UNRECOVERED_JUMPTABLE)
00403632	FUN_00403632	FUN_00403632	Global	DEFAULT	ANALYSIS	__stdcall	undefined	2	false	\N	false	00403632-00403638	\N	\N	undefined __stdcall FUN_00403632(undefined4 param_1, undefined * UNRECOVERED_JUMPTABLE)
00403639	FUN_00403639	FUN_00403639	Global	DEFAULT	ANALYSIS	__stdcall	undefined	2	false	\N	false	00403639-0040363f	\N	\N	undefined __stdcall FUN_00403639(undefined4 param_1, undefined * UNRECOVERED_JUMPTABLE)
00403640	FUN_00403640	FUN_00403640	Global	DEFAULT	ANALYSIS	__stdcall	undefined	2	false	\N	false	00403640-00403646	\N	\N	undefined __stdcall FUN_00403640(undefined4 param_1, undefined * UNRECOVERED_JUMPTABLE)
00403647	FUN_00403647	FUN_00403647	Global	DEFAULT	ANALYSIS	__stdcall	undefined	2	false	\N	false	00403647-00403695	\N	\N	undefined __stdcall FUN_00403647(PVOID param_1, PEXCEPTION_RECORD param_2)
00403696	FUN_00403696	FUN_00403696	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	4	false	\N	false	00403696-004036cb	\N	\N	undefined4 __cdecl FUN_00403696(PEXCEPTION_RECORD param_1, PVOID param_2, DWORD param_3, undefined4 param_4)
004036e6	FUN_004036e6	FUN_004036e6	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	5	false	\N	false	004036e6-00403739	\N	\N	undefined4 __cdecl FUN_004036e6(undefined4 param_1, undefined4 param_2, undefined4 param_3, int param_4, int param_5)
0040373a	FUN_0040373a	FUN_0040373a	Global	DEFAULT	ANALYSIS	__cdecl	undefined	3	false	\N	false	0040373a-0040375e	\N	\N	undefined __cdecl FUN_0040373a(PEXCEPTION_RECORD param_1, PVOID param_2, DWORD param_3)
0040375f	FUN_0040375f	FUN_0040375f	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	7	false	\N	false	0040375f-00403814	\N	\N	undefined4 __cdecl FUN_0040375f(undefined4 * param_1, undefined4 param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6, undefined4 param_7)
00403815	FUN_00403815	FUN_00403815	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	3	false	\N	false	00403815-00403881;00403885-00403889	\N	\N	undefined4 __cdecl FUN_00403815(PEXCEPTION_RECORD param_1, PVOID param_2, DWORD param_3)
0040388a	FUN_0040388a	FUN_0040388a	Global	DEFAULT	ANALYSIS	__cdecl	int	5	false	\N	false	0040388a-00403904	\N	\N	int __cdecl FUN_0040388a(int param_1, int param_2, int param_3, uint * param_4, uint * param_5)
00403908	__global_unwind2	__global_unwind2	Global	ANALYSIS	ANALYSIS	__cdecl	undefined	1	false	\N	false	00403908-00403927	Library Function - Single Match\n __global_unwind2\n\nLibrary: Visual Studio	\N	undefined __cdecl __global_unwind2(PVOID param_1)
0040394a	__local_unwind2	__local_unwind2	Global	ANALYSIS	ANALYSIS	__cdecl	undefined	2	false	\N	false	0040394a-004039b1	Library Function - Single Match\n __local_unwind2\n\nLibraries: Visual Studio 1998 Debug, Visual Studio 1998 Release, Visual Studio 2003 Debug, Visual Studio 2003 Release	\N	undefined __cdecl __local_unwind2(int param_1, int param_2)
004039b2	__abnormal_termination	__abnormal_termination	Global	ANALYSIS	IMPORTED	__cdecl	int	0	false	\N	false	004039b2-004039d4	Library Function - Single Match\n __abnormal_termination\n\nLibrary: Visual Studio	\N	int __cdecl __abnormal_termination(void)
004039d5	__NLG_Notify1	__NLG_Notify1	Global	ANALYSIS	ANALYSIS	__fastcall	undefined	1	false	\N	false	004039d5-004039dd	Library Function - Single Match\n __NLG_Notify1\n\nLibraries: Visual Studio 2017 Debug, Visual Studio 2017 Release, Visual Studio 2019 Debug, Visual Studio 2019 Release	\N	undefined __fastcall __NLG_Notify1(undefined4 param_1)
004039de	FUN_004039de	FUN_004039de	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	004039de-004039f5	\N	\N	undefined __stdcall FUN_004039de(void)
004039f6	FUN_004039f6	FUN_004039f6	Global	DEFAULT	ANALYSIS	__cdecl	int	3	false	\N	false	004039f6-00403a46	\N	\N	int __cdecl FUN_004039f6(undefined1 * param_1, int param_2, byte * param_3)
00403a48	__ftol	__ftol	Global	ANALYSIS	ANALYSIS	__stdcall	longlong	0	false	\N	false	00403a48-00403a6e	Library Function - Single Match\n __ftol\n\nLibrary: Visual Studio	\N	longlong __stdcall __ftol(void)
00403a6f	FUN_00403a6f	FUN_00403a6f	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	00403a6f-00403a97	\N	\N	undefined __stdcall FUN_00403a6f(void)
00403b04	FUN_00403b04	FUN_00403b04	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	00403b04-00403b64	\N	\N	undefined __cdecl FUN_00403b04(int param_1)
00403b65	FUN_00403b65	FUN_00403b65	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	00403b65-00403b79	\N	\N	undefined __cdecl FUN_00403b65(int param_1)
00403b92	FUN_00403b92	FUN_00403b92	Global	DEFAULT	ANALYSIS	__cdecl	uint	2	false	\N	false	00403b92-00403ca9	\N	\N	uint __cdecl FUN_00403b92(uint param_1, int * param_2)
00403caa	FUN_00403caa	FUN_00403caa	Global	DEFAULT	ANALYSIS	__cdecl	int	3	false	\N	false	00403caa-004043ca	\N	\N	int __cdecl FUN_00403caa(int * param_1, byte * param_2, undefined4 * param_3)
004043eb	FUN_004043eb	FUN_004043eb	Global	DEFAULT	ANALYSIS	__cdecl	undefined	3	false	\N	false	004043eb-0040441f	\N	\N	undefined __cdecl FUN_004043eb(uint param_1, int * param_2, int * param_3)
00404420	FUN_00404420	FUN_00404420	Global	DEFAULT	ANALYSIS	__cdecl	undefined	4	false	\N	false	00404420-00404450	\N	\N	undefined __cdecl FUN_00404420(uint param_1, int param_2, int * param_3, int * param_4)
00404451	FUN_00404451	FUN_00404451	Global	DEFAULT	ANALYSIS	__cdecl	undefined	4	false	\N	false	00404451-00404488	\N	\N	undefined __cdecl FUN_00404451(char * param_1, int param_2, int * param_3, int * param_4)
00404489	FUN_00404489	FUN_00404489	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	00404489-00404495	\N	\N	undefined4 __cdecl FUN_00404489(int * param_1)
00404496	FUN_00404496	FUN_00404496	Global	DEFAULT	ANALYSIS	__cdecl	undefined8	1	false	\N	false	00404496-004044a5	\N	\N	undefined8 __cdecl FUN_00404496(int * param_1)
004044a6	FUN_004044a6	FUN_004044a6	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	004044a6-004044b3	\N	\N	undefined4 __cdecl FUN_004044a6(int * param_1)
004044b4	_malloc	_malloc	Global	ANALYSIS	IMPORTED	__cdecl	void *	1	false	\N	false	004044b4-004044c5	Library Function - Single Match\n _malloc\n\nLibrary: Visual Studio 2003 Release	\N	void * __cdecl _malloc(size_t _Size)
004044c6	__nh_malloc	__nh_malloc	Global	ANALYSIS	IMPORTED	__cdecl	void *	2	false	\N	false	004044c6-004044f1	Library Function - Single Match\n __nh_malloc\n\nLibrary: Visual Studio 2003 Release	\N	void * __cdecl __nh_malloc(size_t _Size, int _NhFlag)
004044f2	FUN_004044f2	FUN_004044f2	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	004044f2-00404558;00404562-004045b4;004045c1-004045ed	\N	\N	undefined __cdecl FUN_004044f2(uint * param_1)
00404559	FUN_00404559	FUN_00404559	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	00404559-00404561	\N	\N	undefined __stdcall FUN_00404559(void)
004045b8	FUN_004045b8	FUN_004045b8	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	004045b8-004045c0	\N	\N	undefined __stdcall FUN_004045b8(void)
004045ee	FUN_004045ee	FUN_004045ee	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	004045ee-00404660	\N	\N	undefined __cdecl FUN_004045ee(uint param_1)
00404661	FUN_00404661	FUN_00404661	Global	DEFAULT	ANALYSIS	__stdcall	DWORD *	0	false	\N	false	00404661-00404669	\N	\N	DWORD * __stdcall FUN_00404661(void)
0040466a	FUN_0040466a	FUN_0040466a	Global	DEFAULT	ANALYSIS	__stdcall	DWORD *	0	false	\N	false	0040466a-00404672	\N	\N	DWORD * __stdcall FUN_0040466a(void)
00404673	FUN_00404673	FUN_00404673	Global	DEFAULT	ANALYSIS	__cdecl	typedef LONG long	2	false	\N	false	00404673-004047b0	\N	\N	LONG __cdecl FUN_00404673(int param_1, _EXCEPTION_POINTERS * param_2)
004047b1	FUN_004047b1	FUN_004047b1	Global	DEFAULT	ANALYSIS	__cdecl	int *	2	false	\N	false	004047b1-004047ea	\N	\N	int * __cdecl FUN_004047b1(int param_1, int * param_2)
004047eb	FUN_004047eb	FUN_004047eb	Global	DEFAULT	ANALYSIS	__stdcall	byte *	0	false	\N	false	004047eb-00404842	\N	\N	byte * __stdcall FUN_004047eb(void)
00404843	FUN_00404843	FUN_00404843	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	00404843-004048fb	\N	\N	undefined __stdcall FUN_00404843(void)
004048fc	FUN_004048fc	FUN_004048fc	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	004048fc-00404994	\N	\N	undefined __stdcall FUN_004048fc(void)
00404995	FUN_00404995	FUN_00404995	Global	DEFAULT	ANALYSIS	__cdecl	undefined	5	false	\N	false	00404995-00404b48	\N	\N	undefined __cdecl FUN_00404995(byte * param_1, undefined4 * param_2, byte * param_3, int * param_4, int * param_5)
00404b49	FUN_00404b49	FUN_00404b49	Global	DEFAULT	ANALYSIS	__stdcall	typedef LPSTR CHAR *	0	false	\N	false	00404b49-00404c7a	\N	\N	LPSTR __stdcall FUN_00404b49(void)
00404c7b	FUN_00404c7b	FUN_00404c7b	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	00404c7b-00404e36	\N	\N	undefined __stdcall FUN_00404c7b(void)
00404e37	FUN_00404e37	FUN_00404e37	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	00404e37-00404e8a	\N	\N	undefined __stdcall FUN_00404e37(void)
00404e8b	FUN_00404e8b	FUN_00404e8b	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	0	false	\N	false	00404e8b-00404ede	\N	\N	undefined4 __stdcall FUN_00404e8b(void)
00404efd	FUN_00404efd	FUN_00404efd	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	00404efd-00404f0f	\N	\N	undefined __cdecl FUN_00404efd(int param_1)
00404f10	FUN_00404f10	FUN_00404f10	Global	DEFAULT	ANALYSIS	__stdcall	DWORD *	0	false	\N	false	00404f10-00404f76	\N	\N	DWORD * __stdcall FUN_00404f10(void)
00405023	FUN_00405023	FUN_00405023	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	00405023-0040504f	\N	\N	undefined __cdecl FUN_00405023(undefined4 * param_1)
00405050	FUN_00405050	FUN_00405050	Global	DEFAULT	ANALYSIS	__stdcall	int	0	false	\N	false	00405050-00405197	\N	\N	int __stdcall FUN_00405050(void)
00405198	FUN_00405198	FUN_00405198	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	00405198-004051f4	\N	\N	undefined4 __cdecl FUN_00405198(int param_1)
00405365	FUN_00405365	FUN_00405365	Global	DEFAULT	ANALYSIS	__stdcall	undefined	1	false	\N	false	00405365-0040537f	\N	\N	undefined __stdcall FUN_00405365(int param_1)
00405380	FUN_00405380	FUN_00405380	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	00405380-004053b8	\N	\N	undefined __stdcall FUN_00405380(void)
004053b9	FUN_004053b9	FUN_004053b9	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	004053b9-0040550b	\N	\N	undefined __cdecl FUN_004053b9(DWORD param_1)
0040553d	FUN_0040553d	FUN_0040553d	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	0040553d-0040554e	\N	\N	undefined __fastcall FUN_0040553d(void * param_1)
0040554f	FUN_0040554f	FUN_0040554f	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	0	false	\N	false	0040554f-0040558c	\N	\N	undefined4 __stdcall FUN_0040554f(void)
0040558d	FUN_0040558d	FUN_0040558d	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	0040558d-004055b5	\N	\N	undefined __stdcall FUN_0040558d(void)
004055b6	FUN_004055b6	FUN_004055b6	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	004055b6-0040560f	\N	\N	undefined __cdecl FUN_004055b6(char * param_1)
00405676	__fassign	__fassign	Global	ANALYSIS	IMPORTED	__cdecl	void	3	false	\N	false	00405676-004056b3	Library Function - Single Match\n __fassign\n\nLibrary: Visual Studio 2003 Release	\N	void __cdecl __fassign(int flag, char * argument, char * number)
004056b4	FUN_004056b4	FUN_004056b4	Global	DEFAULT	ANALYSIS	__cdecl	undefined1 *	4	false	\N	false	004056b4-00405714	\N	\N	undefined1 * __cdecl FUN_004056b4(undefined8 * param_1, undefined1 * param_2, int param_3, int param_4)
00405715	FUN_00405715	FUN_00405715	Global	DEFAULT	ANALYSIS	__cdecl	undefined1 *	5	false	\N	false	00405715-004057d6	\N	\N	undefined1 * __cdecl FUN_00405715(undefined1 * param_1, int param_2, int param_3, int * param_4, char param_5)
004057d7	FUN_004057d7	FUN_004057d7	Global	DEFAULT	ANALYSIS	__cdecl	char *	3	false	\N	false	004057d7-0040582b	\N	\N	char * __cdecl FUN_004057d7(undefined8 * param_1, char * param_2, size_t param_3)
